index,plate,state,license_type,tow_eligible_date,total_fines,amount_paid,amount_due,violations,fines_in_judgement,total_fines_post_tow_eligible,amount_paid_post_tow_eligible,amount_due_post_tow_eligible,violations_post_tow_eligible,plate_id,license_plate_issuing_state,license_plate_type,first_action_date,last_action_date
3120069,LFW6798,NY,PAS,2024-12-08,413.03,0.0,413.03,5,413.03,0.0,0.0,0.0,0.0,,,,,
3120157,LFW7060,NY,PAS,2024-04-24,679.23,0.0,679.23,8,679.23,0.0,0.0,0.0,0.0,,,,,
3120322,LFW8232,NY,PAS,2024-05-16,1005.91,0.0,1005.91,12,1005.91,80.89,0.0,80.89,1.0,,,,,
3120346,LFW8460,NY,PAS,2024-04-09,1728.85,0.0,1728.85,21,1728.85,1053.26,0.0,1053.26,13.0,LFW8460,NY,PAS,2024-07-09,2024-07-09
3120407,LFW8953,NY,PAS,2024-05-14,1963.29,375.08,1588.21,24,1588.21,0.0,0.0,0.0,0.0,,,,,
3120443,LFW9233,NY,PAS,2024-08-02,1430.06,835.47,594.5899999999999,19,594.5899999999999,0.0,0.0,0.0,0.0,LFW9233,NY,PAS,2024-05-20,2024-07-15
3120515,LFW9777,NY,PAS,2024-12-30,608.69,0.0,608.69,8,558.69,125.3,0.0,125.3,2.0,,,,,
3120665,LFX1574,NY,PAS,2024-02-16,4249.67,0.0,4249.67,51,4249.67,2547.11,0.0,2547.11,31.0,,,,,
3120923,LFX2854,NY,PAS,2024-07-02,894.94,151.72,743.22,11,743.22,160.74,0.0,160.74,2.0,LFX2854,NY,PAS,2024-04-22,2024-04-24
3120938,LFX2925,NY,PAS,2024-04-30,755.57,0.0,755.57,9,755.57,165.29,0.0,165.29,2.0,,,,,
3120939,LFX2927,NY,PAS,2024-07-28,992.91,0.0,992.91,12,992.91,0.0,0.0,0.0,0.0,,,,,
3120965,LFX3429,TX,PAS,2024-06-28,3619.22,0.0,3619.22,44,3619.22,651.9300000000001,0.0,651.9300000000001,8.0,,,,,
3121091,LFX8248,NY,OMS,2024-11-16,409.0,0.0,409.0,5,409.0,0.0,0.0,0.0,0.0,,,,,
3121093,LFX8262,NY,OMS,2024-02-28,2514.93,0.0,2514.93,34,2339.93,2003.33,0.0,2003.33,28.0,,,,,
3121096,LFX8290,NY,OMS,2024-08-02,1236.75,0.0,1236.75,18,886.75,745.13,0.0,745.13,12.0,,,,,
3121097,LFX8300,NY,OMS,2024-08-20,695.36,0.0,695.36,9,570.36,279.85,0.0,279.85,4.0,,,,,
3121099,LFX8308,NY,OMS,2024-11-19,781.26,0.0,781.26,10,731.26,206.97,0.0,206.97,3.0,,,,,
3121102,LFX8324,NY,OMS,2024-03-25,3438.83,0.0,3438.83,45,2563.83,2594.83,0.0,2594.83,35.0,,,,,
3121105,LFX8349,NY,OMS,2024-09-11,940.97,0.0,940.97,12,890.97,279.93,0.0,279.93,4.0,,,,,
3121166,LFY1004,NY,PAS,2024-03-09,1688.0,0.0,1688.0,20,1688.0,499.64,0.0,499.64,6.0,LFY1004,NY,PAS,2024-04-23,2024-04-23
3121190,LFY1052,NY,PAS,2024-12-07,404.89,0.0,404.89,5,404.89,0.0,0.0,0.0,0.0,,,,,
3121242,LFY1134,NY,PAS,2024-11-19,1123.69,30.21,1093.48,15,993.48,482.22,0.0,482.22,7.0,LFY1134,NY,PAS,2024-10-31,2024-10-31
3121274,LFY1189,NY,PAS,2024-05-12,1573.7,0.0,1573.7,19,1573.7,732.17,0.0,732.17,9.0,,,,,
3121279,LFY1197,NY,PAS,2024-11-05,1478.09,591.71,886.38,19,886.38,78.29,0.0,78.29,1.0,LFY1197,NY,PAS,2024-01-17,2025-01-15
3121294,LFY1223,NY,PAS,2024-12-19,1178.88,414.86,764.02,15,764.02,0.0,0.0,0.0,0.0,LFY1223,NY,PAS,2024-02-15,2025-02-19
3121340,LFY1293,NY,PAS,2024-10-14,1704.46,158.93,1545.53,24,795.53,1131.49,45.67,1085.82,17.0,LFY1293,NY,PAS,2025-07-14,2025-07-14
3121355,LFY1313,NY,PAS,2024-03-11,429.2,0.0,429.2,5,429.2,0.0,0.0,0.0,0.0,,,,,
3121398,LFY1384,NY,PAS,2024-08-09,2111.13,315.47,1795.66,28,1520.66,1138.79,0.0,1138.79,16.0,,,,,
3121421,LFY1420,NY,PAS,2024-12-23,488.42,15.02,473.4,6,473.4,77.64,0.0,77.64,1.0,LFY1420,NY,PAS,2024-02-07,2024-02-07
3121445,LFY1459,NY,PAS,2024-11-24,716.39,300.63,415.76,9,415.76,0.0,0.0,0.0,0.0,,,,,
3121453,LFY1469,NY,PAS,2024-10-20,542.49,50.0,492.49,7,492.49,78.55,0.0,78.55,1.0,,,,,
3121455,LFY1471,NY,PAS,2024-05-24,1153.53,719.8100000000001,433.72,14,433.72,0.0,0.0,0.0,0.0,,,,,
3121487,LFY1529,NY,PAS,2024-04-01,933.38,0.0,933.38,11,933.38,0.0,0.0,0.0,0.0,LFY1529,NY,PAS,2024-04-08,2024-04-10
3121523,LFY1596,NY,PAS,2024-04-04,843.48,0.0,843.48,10,843.48,163.86,0.0,163.86,2.0,,,,,
3121571,LFY1687,NY,PAS,2024-05-03,2129.0699999999997,357.11,1771.96,26,1696.96,870.54,225.04,645.5,11.0,LFY1687,NY,PAS,2024-10-22,2024-10-22
3121573,LFY1691,NY,PAS,2024-03-13,511.21,0.0,511.21,6,511.21,0.0,0.0,0.0,0.0,,,,,
3121605,LFY1748,NY,PAS,2024-07-07,502.91,0.0,502.91,6,502.91,80.63,0.0,80.63,1.0,LFY1748,NY,PAS,2023-11-29,2023-11-29
3121619,LFY1768,NY,PAS,2024-11-09,887.42,400.0,487.42,13,487.42,0.0,0.0,0.0,0.0,,,,,
3121651,LFY1821,NY,PAS,2024-07-20,661.5,15.05,646.45,8,646.45,0.0,0.0,0.0,0.0,LFY1821,NY,PAS,2024-04-03,2024-04-03
3121667,LFY1860,NY,PAS,2024-10-07,1020.99,328.89,692.1,13,692.1,281.95,80.49000000000001,201.46,4.0,LFY1860,NY,PAS,2024-07-09,2025-04-16
3121694,LFY1901,NY,PAS,2024-04-19,4439.39,50.0,4389.39,57,3839.39,3542.53,0.0,3542.53,46.0,,,,,
3121703,LFY1919,NY,PAS,2024-07-19,910.64,180.46,730.18,11,730.18,160.48000000000002,31.8,128.68,2.0,,,,,
3121706,LFY1922,NY,PAS,2024-09-25,1124.23,0.0,1124.23,14,1124.23,547.86,0.0,547.86,7.0,,,,,
3121783,LFY2062,NY,PAS,2024-11-09,941.18,300.0,641.1800000000001,13,641.1800000000001,228.72,0.0,228.72,3.0,LFY2062,NY,PAS,2024-05-09,2025-04-16
3121785,LFY2067,NY,PAS,2024-02-20,2944.15,0.0,2944.15,36,2944.15,2176.88,0.0,2176.88,27.0,,,,,
3121823,LFY2131,NY,PAS,2024-06-27,420.44,0.0,420.44,5,420.44,0.0,0.0,0.0,0.0,LFY2131,NY,PAS,2024-04-25,2024-04-29
3121827,LFY2140,NY,PAS,2024-06-12,1286.13,96.22,1189.91,16,1189.91,467.88,75.0,392.88,6.0,LFY2140,NY,PAS,2024-09-04,2025-01-23
3121834,LFY2154,NY,PAS,2024-09-17,2936.24,481.98,2454.26,37,2454.26,1638.24,0.0,1638.24,21.0,,,,,
3121850,LFY2178,NY,PAS,2024-12-20,649.0,15.01,633.99,8,633.99,78.29,0.0,78.29,1.0,,,,,
3121880,LFY2227,NY,PAS,2024-04-06,2389.0,83.43,2305.57,29,2305.57,1546.01,0.0,1546.01,19.0,LFY2227,NY,PAS,2023-12-13,2024-06-12
3121920,LFY2301,NY,PAS,2024-07-06,2115.76,228.68,1887.08,27,1687.08,1305.9,0.0,1305.9,17.0,LFY2301,NY,PAS,2024-05-07,2024-05-07
3121972,LFY2391,PA,PAS,2024-12-22,632.36,168.52,463.84,8,463.84,77.12,0.0,77.12,1.0,LFY2391,PA,PAS,2025-04-30,2025-08-19
3121986,LFY2418,NY,PAS,2024-02-19,683.13,0.0,683.13,8,683.13,0.0,0.0,0.0,0.0,LFY2418,NY,PAS,2023-12-14,2023-12-18
3122013,LFY2475,NY,PAS,2024-04-10,509.13,0.0,509.13,6,509.13,0.0,0.0,0.0,0.0,,,,,
3122040,LFY2521,NY,PAS,2024-09-11,615.84,203.07,412.77,8,412.77,0.0,0.0,0.0,0.0,,,,,
3122063,LFY2564,NY,PAS,2024-04-16,2323.76,863.15,1460.61,29,1460.61,491.06,0.0,491.06,6.0,,,,,
3122107,LFY2644,NY,PAS,2024-07-01,1023.49,358.0,665.49,13,665.49,50.0,50.0,0.0,1.0,LFY2644,NY,PAS,2024-06-27,2025-08-13
3122118,LFY2660,NY,PAS,2024-03-15,510.99,0.0,510.99,6,510.99,0.0,0.0,0.0,0.0,LFY2660,NY,PAS,2024-03-20,2024-03-21
3122158,LFY2738,NY,PAS,2024-07-23,906.57,385.09,521.48,11,521.48,161.64,0.0,161.64,2.0,,,,,
3122185,LFY2789,NY,PAS,2024-10-16,647.03,78.23,568.8,8,568.8,0.0,0.0,0.0,0.0,LFY2789,NY,PAS,2025-01-08,2025-01-08
3122203,LFY2817,NY,PAS,2024-06-13,416.48,0.0,416.48,5,416.48,0.0,0.0,0.0,0.0,,,,,
3122217,LFY2841,NY,PAS,2024-12-30,988.53,75.0,913.53,13,863.53,354.84000000000003,0.0,354.84000000000003,5.0,LFY2841,NY,PAS,2024-02-01,2024-02-01
3122220,LFY2845,NY,PAS,2024-10-09,1159.17,429.21,729.96,15,729.96,0.0,0.0,0.0,0.0,,,,,
3122252,LFY2904,NY,PAS,2024-10-16,886.34,60.0,826.34,11,826.34,237.08,0.0,237.08,3.0,LFY2904,NY,PAS,2024-01-17,2024-01-17
3122310,LFY3004,NY,PAS,2024-07-27,580.66,0.0,580.66,7,580.66,0.0,0.0,0.0,0.0,,,,,
3122318,LFY3016,NY,PAS,2024-04-25,927.94,100.0,827.94,12,827.94,239.95,0.0,239.95,3.0,LFY3016,NY,PAS,2024-06-06,2024-06-06
3122340,LFY3051,NY,PAS,2024-03-13,1066.79,25.0,1041.79,13,816.79,388.86,0.0,388.86,5.0,,,,,
3122344,LFY3060,NY,PAS,2024-06-01,1959.56,0.0,1959.56,24,1959.56,1205.94,0.0,1205.94,15.0,,,,,
3122429,LFY3228,NY,PAS,2024-06-01,471.12,50.03,421.09,6,421.09,0.0,0.0,0.0,0.0,,,,,
3122472,LFY3303,NY,PAS,2024-06-01,1071.33,0.0,1071.33,13,1071.33,489.63,0.0,489.63,6.0,LFY3303,NY,PAS,2024-06-13,2024-10-01
3122492,LFY3341,NY,PAS,2024-05-27,504.97,0.0,504.97,6,504.97,0.0,0.0,0.0,0.0,LFY3341,NY,PAS,2024-04-11,2025-05-22
3122520,LFY3380,NY,PAS,2024-08-22,2751.2200000000003,0.0,2751.2200000000003,36,2476.2200000000003,1363.09,0.0,1363.09,19.0,,,,,
3122572,LFY3471,NY,PAS,2024-12-04,409.78,0.0,409.78,5,409.78,0.0,0.0,0.0,0.0,,,,,
3122582,LFY3493,NY,PAS,2024-09-16,1175.16,95.23,1079.93,15,1079.93,395.48,0.0,395.48,5.0,LFY3493,NY,PAS,2024-09-23,2024-09-23
3122618,LFY3565,NY,PAS,2024-11-22,414.33,0.0,414.33,5,414.33,0.0,0.0,0.0,0.0,LFY3565,NY,PAS,2024-01-30,2024-01-30
3122625,LFY3575,NY,PAS,2024-07-28,1464.6,0.0,1464.6,18,1464.6,639.3199999999999,0.0,639.3199999999999,8.0,LFY3575,NY,PAS,2024-12-04,2024-12-04
3122728,LFY3747,NY,PAS,2024-08-05,499.51,0.0,499.51,6,499.51,0.0,0.0,0.0,0.0,LFY3747,NY,PAS,2024-02-07,2024-02-07
3122733,LFY3757,NY,PAS,2024-11-02,656.75,0.0,656.75,8,656.75,0.0,0.0,0.0,0.0,LFY3757,NY,PAS,2024-01-17,2024-07-25
3122885,LFY4026,NY,PAS,2024-05-03,2818.38,0.0,2818.38,34,2818.38,981.6,0.0,981.6,12.0,,,,,
3122930,LFY4108,NY,PAS,2024-09-16,820.08,0.0,820.08,12,820.08,0.0,0.0,0.0,0.0,,,,,
3122964,LFY4178,NY,PAS,2024-04-27,3296.18,0.0,3296.18,40,3296.18,2207.3,0.0,2207.3,27.0,LFY4178,NY,PAS,2024-04-30,2024-09-12
3122973,LFY4195,NY,PAS,2024-07-21,1044.87,213.83,831.04,13,831.04,232.8,0.0,232.8,3.0,LFY4195,NY,PAS,2024-02-26,2025-05-13
3122983,LFY4211,NY,PAS,2024-07-05,894.67,91.12,803.55,11,803.55,318.23,0.0,318.23,4.0,LFY4211,NY,PAS,2024-07-24,2024-12-05
3123003,LFY4247,NY,PAS,2024-09-17,574.68,0.0,574.68,7,574.68,0.0,0.0,0.0,0.0,,,,,
3123061,LFY4346,NY,PAS,2024-07-30,1412.18,275.82,1136.36,19,1136.36,559.47,0.0,559.47,7.0,LFY4346,NY,PAS,2024-05-23,2025-01-07
3123105,LFY4417,NY,PAS,2024-08-16,737.5,0.0,737.5,9,737.5,77.25,0.0,77.25,1.0,,,,,
3123132,LFY4464,NY,PAS,2024-11-04,733.34,0.0,733.34,9,733.34,78.94,0.0,78.94,1.0,LFY4464,NY,PAS,2024-02-21,2024-02-21
3123143,LFY4484,NY,PAS,2024-05-25,1946.57,631.79,1314.78,26,1314.78,1176.44,531.79,644.65,16.0,LFY4484,NY,PAS,2024-02-27,2024-02-27
3123166,LFY4524,NY,PAS,2024-07-07,1546.27,0.0,1546.27,19,1546.27,715.79,0.0,715.79,9.0,,,,,
3123201,LFY4592,NY,PAS,2024-08-08,906.56,0.0,906.56,11,906.56,0.0,0.0,0.0,0.0,LFY4592,NY,PAS,2024-07-18,2024-07-18
3123230,LFY4649,NY,PAS,2024-12-27,400.29,0.0,400.29,5,400.29,0.0,0.0,0.0,0.0,,,,,
3123267,LFY4723,NY,PAS,2024-11-11,1549.82,0.0,1549.82,20,1549.82,1143.29,0.0,1143.29,15.0,LFY4723,NY,PAS,2025-01-30,2025-01-30
3123302,LFY4783,NY,PAS,2024-10-08,927.11,157.79000000000002,769.32,12,769.32,275.0,50.0,225.0,4.0,LFY4783,NY,PAS,2024-05-21,2025-03-10
3123346,LFY4866,NY,PAS,2024-07-18,812.63,0.0,812.63,10,737.63,315.07,0.0,315.07,4.0,,,,,
3123359,LFY4893,NY,PAS,2024-10-05,722.42,75.3,647.12,9,647.12,79.07,0.0,79.07,1.0,,,,,
3123395,LFY4962,NY,PAS,2024-11-09,412.51,0.0,412.51,5,412.51,0.0,0.0,0.0,0.0,LFY4962,NY,PAS,2024-03-28,2024-03-28
3123456,LFY5067,NY,PAS,2024-06-28,4551.34,530.99,4020.35,57,4020.35,3263.08,75.26,3187.82,41.0,LFY5067,NY,PAS,2024-02-27,2024-10-15
3123489,LFY5121,NY,PAS,2024-11-25,810.34,325.0,485.34,12,485.34,0.0,0.0,0.0,0.0,,,,,
3123504,LFY5148,NY,PAS,2024-08-19,1215.22,150.0,1065.22,15,1065.22,229.85,150.0,79.85,3.0,,,,,
3123549,LFY5230,NY,PAS,2024-10-28,410.56,0.0,410.56,5,410.56,0.0,0.0,0.0,0.0,,,,,
3123550,LFY5231,NY,PAS,2024-05-12,837.24,0.0,837.24,10,837.24,0.0,0.0,0.0,0.0,,,,,
3123591,LFY5283,NY,PAS,2024-10-14,1941.75,283.25,1658.5,26,1433.5,1221.13,45.81,1175.32,17.0,LFY5283,NY,PAS,2024-11-06,2025-04-10
3123676,LFY5441,NY,PAS,2024-05-27,3707.0,0.0,3707.0,45,3707.0,1463.82,0.0,1463.82,18.0,LFY5441,NY,PAS,2024-05-02,2024-05-02
3123717,LFY5497,NY,PAS,2024-06-28,653.38,183.35,470.03,8,470.03,0.0,0.0,0.0,0.0,,,,,
3123732,LFY5523,NY,PAS,2024-08-09,495.22,0.0,495.22,6,495.22,0.0,0.0,0.0,0.0,,,,,
3123734,LFY5525,NY,PAS,2024-09-20,2072.55,278.98,1793.57,26,1793.57,780.3,0.0,780.3,10.0,,,,,
3123758,LFY5562,NY,PAS,2024-05-27,4890.32,0.0,4890.32,60,4890.32,2478.47,0.0,2478.47,31.0,,,,,
3123788,LFY5618,NY,PAS,2024-05-02,2836.3,0.0,2836.3,34,2836.3,164.25,0.0,164.25,2.0,,,,,
3123795,LFY5631,NY,PAS,2024-09-09,1687.98,181.12,1506.86,21,1506.86,240.07,0.0,240.07,3.0,LFY5631,NY,PAS,2024-08-12,2024-09-23
3123842,LFY5739,NY,PAS,2024-12-31,551.89,0.0,551.89,7,551.89,150.17000000000002,0.0,150.17000000000002,2.0,,,,,
3123847,LFY5746,NY,PAS,2024-12-15,491.3200000000001,0.0,491.3200000000001,6,491.3200000000001,0.0,0.0,0.0,0.0,,,,,
3123875,LFY5795,NY,PAS,2024-08-15,543.66,50.0,493.66,7,493.66,0.0,0.0,0.0,0.0,,,,,
3123936,LFY5916,NY,PAS,2024-11-12,1508.84,788.37,720.47,19,720.47,77.9,0.0,77.9,1.0,LFY5916,NY,PAS,2024-12-03,2024-12-03
3124028,LFY6093,NY,PAS,2024-10-16,963.1,117.32,845.78,12,845.78,396.57,0.0,396.57,5.0,LFY6093,NY,PAS,2025-03-12,2025-03-12
3124033,LFY6102,NY,PAS,2024-09-04,577.02,0.0,577.02,7,577.02,0.0,0.0,0.0,0.0,,,,,
3124035,LFY6105,NY,PAS,2024-10-02,807.76,106.06,701.7,10,701.7,0.0,0.0,0.0,0.0,LFY6105,NY,PAS,2024-04-15,2024-04-15
3124040,LFY6116,NY,PAS,2024-09-22,1507.27,877.3199999999999,629.95,19,629.95,209.8,129.82,79.98,3.0,LFY6116,NY,PAS,2024-11-06,2024-11-08
3124092,LFY6210,NY,PAS,2024-05-28,1065.68,665.25,400.4299999999999,15,400.4299999999999,50.0,50.0,0.0,1.0,LFY6210,NY,PAS,2024-06-10,2024-06-10
3124151,LFY6330,NY,PAS,2024-09-22,490.03,0.0,490.03,6,490.03,0.0,0.0,0.0,0.0,LFY6330,NY,PAS,2024-08-12,2024-08-14
3124198,LFY6414,NY,PAS,2024-06-14,582.87,0.0,582.87,7,582.87,0.0,0.0,0.0,0.0,,,,,
3124200,LFY6422,NY,PAS,2024-08-16,1852.62,337.06,1515.56,23,1515.56,874.52,151.16,723.36,11.0,LFY6422,NY,PAS,2024-11-19,2025-01-09
3124201,LFY6423,NY,PAS,2024-11-02,410.56,0.0,410.56,5,410.56,0.0,0.0,0.0,0.0,LFY6423,NY,PAS,2024-08-26,2024-08-26
3124218,LFY6453,NY,PAS,2024-06-09,2728.7799999999997,0.0,2728.7799999999997,33,2728.7799999999997,0.0,0.0,0.0,0.0,,,,,
3124252,LFY6511,NY,PAS,2024-06-30,1403.08,0.0,1403.08,17,1403.08,0.0,0.0,0.0,0.0,,,,,
3124363,LFY6680,NY,PAS,2024-08-22,575.59,0.0,575.59,7,575.59,0.0,0.0,0.0,0.0,LFY6680,NY,PAS,2024-03-28,2024-03-28
3124367,LFY6683,NY,PAS,2024-06-21,2107.41,712.33,1395.08,27,1395.08,894.26,325.29,568.97,12.0,LFY6683,NY,PAS,2024-08-15,2024-10-09
3124371,LFY6691,NY,PAS,2024-11-05,1109.32,0.0,1109.32,14,1109.32,542.3100000000001,0.0,542.3100000000001,7.0,,,,,
3124395,LFY6731,NY,PAS,2024-07-10,662.5899999999999,0.0,662.5899999999999,8,662.5899999999999,0.0,0.0,0.0,0.0,LFY6731,NY,PAS,2024-05-23,2024-05-23
3124399,LFY6740,NY,PAS,2024-09-12,880.78,0.0,880.78,11,805.78,307.65999999999997,0.0,307.65999999999997,4.0,,,,,
3124469,LFY6847,NY,PAS,2024-09-06,1177.3,50.0,1127.3,15,1127.3,440.35,50.0,390.35,6.0,,,,,
3124485,LFY6873,NY,PAS,2024-10-14,412.25,0.0,412.25,5,412.25,0.0,0.0,0.0,0.0,LFY6873,NY,PAS,2024-04-22,2024-09-17
3124497,LFY6902,NY,PAS,2024-11-06,725.8,0.0,725.8,9,725.8,235.13,0.0,235.13,3.0,,,,,
3124508,LFY6915,NY,PAS,2024-07-12,578.71,0.0,578.71,7,578.71,81.28,0.0,81.28,1.0,,,,,
3124550,LFY6998,TX,PAS,2024-04-10,1312.51,297.08,1015.43,17,1015.43,522.86,50.0,472.86,7.0,LFY6998,TX,PAS,2024-03-07,2024-03-07
3124599,LFY7534,NY,PAS,2024-08-03,581.4399999999999,0.0,581.4399999999999,9,581.4399999999999,80.63,0.0,80.63,1.0,,,,,
3124626,LFY7748,NY,PAS,2024-11-25,652.37,152.2,500.17,9,500.17,125.0,0.0,125.0,2.0,LFY7748,NY,PAS,2024-04-30,2024-04-30
3124627,LFY7749,NY,PAS,2024-09-21,950.47,0.0,950.47,14,900.47,275.0,0.0,275.0,5.0,,,,,
3124635,LFY7853,NY,PAS,2024-03-16,1420.03,268.87,1151.16,17,1151.16,244.56,46.239999999999995,198.32,3.0,,,,,
3124704,LFY8827,NY,PAS,2024-09-25,2869.14,1078.33,1790.81,37,1565.81,1367.45,113.58,1253.87,18.0,LFY8827,NY,PAS,2024-06-13,2025-06-09
3124793,LFZ1157,NY,PAS,2024-03-31,426.73,0.0,426.73,5,426.73,0.0,0.0,0.0,0.0,LFZ1157,NY,PAS,2024-05-15,2024-05-17
3124818,LFZ1248,NY,PAS,2024-12-11,717.87,0.0,717.87,9,717.87,75.69,0.0,75.69,1.0,,,,,
3124869,LFZ1460,NY,PAS,2024-09-02,1252.87,0.0,1252.87,16,1052.87,514.46,0.0,514.46,7.0,,,,,
3124911,LFZ1645,NY,PAS,2024-05-14,423.55999999999995,0.0,423.56,5,423.56,0.0,0.0,0.0,0.0,,,,,
3124977,LFZ1865,NY,PAS,2024-08-23,737.11,0.0,737.11,9,737.11,0.0,0.0,0.0,0.0,,,,,
3125023,LFZ2041,NY,PAS,2024-08-14,413.29,0.0,413.29,5,413.29,0.0,0.0,0.0,0.0,,,,,
3125124,LFZ2468,NY,PAS,2024-05-31,1742.24,0.0,1742.24,21,1742.24,490.02,0.0,490.02,6.0,,,,,
3125140,LFZ2523,NY,PAS,2024-11-25,485.0,15.13,469.87,6,469.87,0.0,0.0,0.0,0.0,LFZ2523,NY,PAS,2024-04-30,2024-06-27
3125155,LFZ2588,NY,PAS,2024-06-15,1506.5,0.0,1506.5,19,1456.5,841.18,0.0,841.18,11.0,,,,,
3125182,LFZ2691,NY,PAS,2024-08-18,418.59,0.0,418.59,5,418.59,0.0,0.0,0.0,0.0,LFZ2691,NY,PAS,2024-06-27,2024-06-27
3125258,LFZ2969,NY,PAS,2024-07-12,939.71,0.0,939.71,12,814.71,437.86,0.0,437.86,6.0,,,,,
3125264,LFZ2994,NY,PAS,2024-07-19,815.97,153.64,662.3299999999999,10,662.3299999999999,0.0,0.0,0.0,0.0,LFZ2994,NY,PAS,2024-07-11,2024-07-11
3125447,LFZ3696,NY,PAS,2024-09-12,854.63,125.49,729.14,11,679.14,200.56,0.0,200.56,3.0,,,,,
3125622,LFZ4384,NY,PAS,2024-09-16,1096.55,200.0,896.5500000000001,15,896.5500000000001,79.07,0.0,79.07,1.0,,,,,
3125623,LFZ4386,NY,PAS,2024-07-15,661.71,0.0,661.71,8,661.71,81.15,0.0,81.15,1.0,,,,,
3125729,LFZ4772,NY,PAS,2024-11-21,496.52,0.0,496.52,6,496.52,0.0,0.0,0.0,0.0,,,,,
3125732,LFZ4786,NY,PAS,2024-10-20,1523.52,0.0,1523.52,19,1523.52,308.48,0.0,308.48,4.0,,,,,
3125832,LFZ5504,NY,PAS,2024-09-17,733.08,0.0,733.08,9,733.08,239.42,0.0,239.42,3.0,LFZ5504,NY,PAS,2024-03-21,2024-03-21
3126046,LFZ7045,NY,PAS,2024-01-22,688.72,0.0,688.7199999999999,8,688.7199999999999,0.0,0.0,0.0,0.0,,,,,
3126097,LFZ7189,NY,PAS,2024-11-13,938.08,450.66,487.42,14,487.42,0.0,0.0,0.0,0.0,LFZ7189,NY,PAS,2024-06-05,2024-08-13
3126123,LFZ7257,NY,PAS,2024-06-25,583.34,31.29,552.05,7,552.05,0.0,0.0,0.0,0.0,,,,,
3126218,LFZ7528,NY,PAS,2024-09-25,4550.01,3084.79,1465.22,59,1465.22,382.5499999999999,191.3,191.25,5.0,LFZ7528,NY,PAS,2024-05-09,2024-11-19
3126228,LFZ7572,NY,PAS,2024-03-09,2458.52,0.0,2458.52,29,2458.52,0.0,0.0,0.0,0.0,,,,,
3126296,LFZ7771,NY,PAS,2024-11-30,561.94,0.0,561.94,7,561.94,152.55,0.0,152.55,2.0,,,,,
3126313,LFZ7817,NY,PAS,2024-09-13,738.5400000000001,0.0,738.5400000000001,9,738.5400000000001,0.0,0.0,0.0,0.0,LFZ7817,NY,PAS,2024-08-14,2024-08-16
3126325,LFZ7848,NY,PAS,2024-09-23,1049.62,0.0,1049.62,13,1049.62,79.59,0.0,79.59,1.0,,,,,
3126368,LFZ7953,NY,PAS,2024-08-22,2909.85,581.72,2328.13,37,2328.13,1592.06,0.0,1592.06,20.0,LFZ7953,NY,PAS,2024-12-19,2024-12-19
3126482,LFZ8293,NY,PAS,2024-05-07,1807.44,45.3,1762.14,22,1762.14,1058.33,0.0,1058.33,13.0,LFZ8293,NY,PAS,2024-05-08,2024-05-08
3126542,LFZ8491,NY,PAS,2024-09-08,1060.28,0.0,1060.28,13,1060.28,157.62,0.0,157.62,2.0,LFZ8491,NY,PAS,2024-04-01,2024-04-01
3126587,LFZ8630,NY,PAS,2024-08-06,1577.55,50.0,1527.55,20,1527.55,863.01,0.0,863.01,11.0,LFZ8630,NY,PAS,2024-03-06,2025-04-29
3126635,LFZ8759,NY,PAS,2024-07-11,1060.15,0.0,1060.15,13,1060.15,561.16,0.0,561.16,7.0,LFZ8759,NY,PAS,2024-02-28,2024-02-28
3126737,LFZ9029,NY,PAS,2024-10-20,646.6,91.1,555.5,8,555.5,0.0,0.0,0.0,0.0,LFZ9029,NY,PAS,2024-04-29,2024-08-05
3126742,LFZ9036,NY,PAS,2024-12-19,492.34,107.17,385.17,6,385.17,0.0,0.0,0.0,0.0,LFZ9036,NY,PAS,2024-03-27,2025-01-30
3126746,LFZ9046,NY,PAS,2024-11-14,1170.86,525.4300000000001,645.43,18,645.43,0.0,0.0,0.0,0.0,LFZ9046,NY,PAS,2025-02-18,2025-07-07
3126787,LFZ9148,NY,PAS,2024-02-26,3765.63,0.0,3765.63,45,3765.63,1306.46,0.0,1306.46,16.0,LFZ9148,NY,PAS,2024-04-17,2024-08-07
3126829,LFZ9266,NY,PAS,2024-03-28,1098.11,0.0,1098.11,13,1098.11,83.36,0.0,83.36,1.0,LFZ9266,NY,PAS,2024-01-29,2024-01-29
3126853,LFZ9312,NY,PAS,2024-09-08,569.21,30.14,539.07,7,539.07,79.98,0.0,79.98,1.0,LFZ9312,NY,PAS,2024-04-10,2024-07-29
3126873,LFZ9353,NY,PAS,2024-02-25,1807.59,150.36,1657.23,25,1657.23,596.96,0.0,596.96,9.0,LFZ9353,NY,PAS,2024-04-02,2024-04-02
3126888,LFZ9395,NY,PAS,2024-09-02,492.15,42.5,449.65,6,449.65,0.0,0.0,0.0,0.0,LFZ9395,NY,PAS,2024-07-03,2025-01-21
3126960,LFZ9529,NY,PAS,2024-09-15,493.14,0.0,493.14,6,493.14,0.0,0.0,0.0,0.0,,,,,
3127060,LFZ9741,NY,PAS,2024-06-03,586.24,0.0,586.24,7,586.24,0.0,0.0,0.0,0.0,LFZ9741,NY,PAS,2024-03-20,2024-03-20
3127107,LFZ9833,NY,PAS,2024-12-02,1043.98,160.73,883.25,13,883.25,78.72,0.0,78.72,1.0,LFZ9833,NY,PAS,2024-01-23,2024-03-28
